Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183356,34,1692.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183400,43,2081.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183412,84,3976.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183422,14,728.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183426,20,1024.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183429,19,834.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183433,16,732.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183439,26,1338.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183445,6,350.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183448,3,281.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183452,19,866.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183456,6,305.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183457,16,1104.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183501,15,720.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183506,19,972.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183510,5,303.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183513,20,936.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183518,16,868.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183522,3,279.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183524,7,419.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183527,15,688.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183529,15,782.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183532,3,269.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183535,9,502.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183539,11,544.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183544,27,1262.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183548,13,626.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183552,11,494.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183557,26,1156.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183601,9,406.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183604,13,536.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183608,20,896.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183612,9,492.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183615,13,652.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183619,11,518.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183622,11,496.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183625,3,279.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183628,14,832.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183631,15,722.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183641,75,3397.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183650,14,656.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183655,23,1158.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183701,23,1164.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183704,17,834.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183717,107,5062.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183731,27,1512.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183736,5,251.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183739,7,423.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183741,11,518.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183746,37,1697.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183753,24,1144.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183758,22,1034.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183804,55,2426.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183814,25,1264.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183819,16,792.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183823,3,267.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183825,11,496.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183828,11,545.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183832,13,539.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183833,3,279.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183835,6,377.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183842,51,2297.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183848,14,696.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183851,3,273.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183856,28,1292.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183902,24,1218.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183905,19,968.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183908,10,410.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183912,8,408.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183915,7,403.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183918,14,692.0,0.0
